Angular_Width,27,36,31,29,35,39,42,47,35,39,30,34,47,32,38,36,41,37,34,50,20,32,28,59,40,45,39,23,23,39,38,35
Velocity,1700,1323,1334,602,815,1081,950,1450,900,870,1638,1200,1020,830,1225,680,648,400,1040,974,341,850,538,1500,944,1150,930,685,460,670,680,640
Observed,2.2430555555555554,1.9215277777777777,1.7048611111111112,3.270138888888889,2.7694444444444444,1.95,2.213888888888889,2.45,3.4923611111111112,2.854861111111111,2.6881944444444446,2.967361111111111,2.1631944444444446,2.770138888888889,2.727777777777778,3.80625,3.1902777777777778,4.250694444444444,2.9868055555555557,2.5791666666666666,3.9430555555555555,2.792361111111111,4.080555555555556,2.6798611111111112,2.2756944444444445,2.3958333333333335,2.776388888888889,3.9430555555555555,3.926388888888889,4.305555555555555,2.904861111111111,3.920138888888889
Spheroidal,,2.0155955930240452,,,3.1336169061250985,2.8065129495225847,2.3552930117584765,2.3473354782909155,,2.9017531853169203,,,2.7210122398100793,2.402540320996195,2.741592864971608,,,3.5537231527268887,,2.308228033594787,3.7209282922558486,,,,2.8587884502485394,,,,,2.855581486597657,2.8731682961806655,2.4188652806915343
tt_1.0h,,2.4223012845031917,,,3.805304389446974,3.459177909884602,2.7275764760561287,3.1377053447067738,,3.4407527879811823,,,3.145883089862764,2.809086733032018,3.205631010700017,,,3.567646496463567,,2.8862025043927133,3.772747137583792,,,,3.647896157577634,,,,,3.591659327968955,3.242796248756349,2.658289771992713
tt_1.5h,,2.3177206995896995,,,3.675133353099227,3.3708033724687994,2.6857546898536384,3.000390994362533,,3.379823561757803,,,3.107882753480226,2.7397119575180113,3.1263227835297585,,,3.5640499987639487,,2.804043650161475,3.7576329433359206,,,,3.5409654527902603,,,,,3.445980668067932,3.207393435,2.6158095807768404
tt_2.0h,,2.259717907756567,,,3.6318050073459744,3.291507770307362,2.647449755575508,2.8893670276738703,,3.310561071150005,,,3.057310767006129,2.6682868944481015,3.0752785629592836,,,3.562772669363767,,2.7261915835551918,3.758441185578704,,,,3.448452797718346,,,,,3.343018800485879,3.175943211186677,2.581653662
tt_2.5h,,2.182525994256139,,,3.477098459843546,3.2171198897995055,2.611950389575213,2.7955958205275238,,3.2803163593634963,,,3.0274286633357406,2.6107718935236335,2.968150347005576,,,3.5604825811460614,,2.696466699242592,3.7600093195214868,,,,3.3707116642035544,,,,,3.265456100460142,3.1544131240807474,2.5625685998238623
tt_3.0h,,2.154966453,,,3.4512238018214703,3.150494168512523,2.5789404776878655,2.7141983290202916,,3.235111086629331,,,2.985414783935994,2.575878079980612,2.9367653150111437,,,3.5588126024231315,,2.652499958407134,3.745583910960704,,,,3.281565015669912,,,,,3.2041447460651398,3.1196291423402727,2.538598459213972
tt_3.5h,,2.0982511141337454,,,3.412161651533097,3.0732415821403265,2.548215687274933,2.6287527135573328,,3.177160192746669,,,2.9627327057532966,2.535189331509173,2.8929694183170795,,,3.559442206285894,,2.5990285677835345,3.7478135218843818,,,,3.2365736425854266,,,,,3.1538069588132203,3.0854102978482842,2.5185473668389022
tt_4.0h,,2.057773091830313,,,3.3582972744479775,3.0147960763424635,2.5196136995218694,2.565541449934244,,3.1382297915406525,,,2.9265993861481547,2.5103748575784266,2.868264477699995,,,3.5587467164732516,,2.566656682174653,3.749618041329086,,,,3.162942017428577,,,,,3.124667772091925,3.055374712217599,2.501588069833815
tt_4.5h,,2.030856655,,,3.3046885025687516,2.962833591271192,2.4929956840351224,2.5082333288155496,,3.1019138018600643,,,2.908704816363752,2.475180377718061,2.7981576500460505,,,3.558526488021016,,2.5382035626098514,3.736184135079384,,,,3.0968607859686017,,,,,3.086625687777996,3.034632252063602,2.493508238811046
tt_5.0h,,2.012575065,,,3.248324351385236,2.9124000794254243,2.4633755274116993,2.455976165831089,,3.0662244013510644,,,2.876417927443981,2.4406978297047317,2.7800325243733823,,,3.560238054022193,,2.5090490034781396,3.739289179444313,,,,3.047430783510208,,,,,3.053241963032633,3.0205086320638657,2.480761919170618
tt_5.5h,,1.961854675784707,,,3.2371542784385383,2.8680264484137297,2.4404576858505607,2.4080752679146826,,3.0339982877485454,,,2.841633872129023,2.4177360236644745,2.7474765521474183,,,3.560620160307735,,2.485500751528889,3.742652347777039,,,,3.0052999719046056,,,,,3.023502501193434,2.9961793702095747,2.469812104012817
tt_6.0h,,1.9608545587398112,,,3.2106895660981536,2.814059027004987,2.4190380349755287,2.363993590231985,,3.003849198576063,,,2.8130477746017277,2.4036282394081354,2.7325375149957836,,,3.5611921618692577,,2.464251797180623,3.729300231207162,,,,2.9525105115026236,,,,,2.9967650887556374,2.9841869873926044,2.4603920625522733
tt_6.5h,,1.9318573838099837,,,3.150117666926235,2.786608913913369,2.399014377500862,2.315550913568586,,2.9755260441452265,,,2.8227749313227832,2.390870748087764,2.6787258740514517,,,3.547393208835274,,2.444907870143652,3.733186835423112,,,,2.917265761643648,,,,,2.9725202042609453,2.9628854687325656,2.457517080474645
tt_7.0h,,1.905898097436875,,,3.1268535372801125,2.7354715042747557,2.3803381486795843,2.278489362448454,,2.932802080642432,,,2.795088560320437,2.3580016386695206,2.667586189,,,3.548094847705215,,2.4110803678631783,3.7211319943889976,,,,2.8807579749263823,,,,,2.9504408165812492,2.936620812,2.4503419175744057
tt_7.5h,,1.891736994497478,,,3.1012443765066564,2.700118705164641,2.3629267793148756,2.2441149395890534,,2.919818271882832,,,2.784324756357819,2.3479248411022127,2.641214630100876,,,3.5490830396302044,,2.404096748214215,3.725465128198266,,,,2.8504497869871557,,,,,2.9302169550210238,2.923419729806483,2.4453223859891295
tt_8.0h,,1.868278726004064,,,3.080125612206757,2.6699665295891464,2.352115038782358,2.212180025409907,,2.8959100572392344,,,2.7582449223846197,2.338813466951251,2.631702024489641,,,3.551757252,,2.388636109419167,3.7288353224284947,,,,2.8106571892276406,,,,,2.919851667713374,2.905919114127755,2.439870591275394
tt_8.5h,,1.8480681451037526,,,3.075681653805077,2.6314564971253276,2.336875322740525,2.1824889788404107,,2.8573357607237995,,,2.749000506941229,2.3217208911664784,2.5626162961125374,,,3.552937146741897,,2.358236060477793,3.7173055689781904,,,,2.776072298642248,,,,,2.902441249694675,2.898020573426038,2.4237105161882937
tt_9.0h,,1.8510786266997457,,,3.0322871040552855,2.612870850600302,2.322644913,2.154859685804695,,2.8362229741178453,,,2.7243022369220853,2.310885004233569,2.5557943931780756,,,3.5540974577888846,,2.344987860880792,3.722222888376564,,,,2.7408990263938904,,,,,2.886438024,2.8826086218468845,2.4196095974184573
tt_9.5h,,1.8175423224456608,,,3.0138472174294293,2.5788757232949138,2.3068325892090797,2.124247425701469,,2.816395215690136,,,2.716318864841014,2.2886978294700384,2.5333705083467066,,,3.5567864617332816,,2.332690342795104,3.727156230714172,,,,2.718600013758987,,,,,2.8717145128175616,2.8759790947660804,2.416120523121208
tt_10.0h,,1.814292527269572,,,2.997175231575966,2.5629031504504383,2.294651763048023,2.1006915606558323,,2.7919819662347436,,,2.692777060903609,2.2833033930510283,2.527546235360205,,,3.557596042752266,,2.3129633022472262,3.7149748485535383,,,,2.693818717263639,,,,,2.858158428221941,2.850966857280582,2.4131575655192137
